close, open, high, low, volume, atr14, psar, close_diff, ema_fast, ema_slow, ema_fast_diff, price_v_close, bar_time, position, alpha_imp1_ema_up, alpha_imp2_ema_pos_x, alpha_imp3_psar_up, alpha_imp4_close_up, alpha_imp6_price_v_close_thres, short_rev_imp1_rev_box, short_rev_imp2_ema_neg, short_rev_imp3_ema_neg_x, short_rev_imp4_close_neg, long_rev_imp1_rev_box, long_rev_imp2_ema_pos, long_rev_imp3_ema_pos_x, long_rev_imp4_close_pos, 
5.6086, 5.6000, 5.6190, 5.5950, 1000, 7.7514, 5.439528326, 0.008600000, 5.594503688, 5.619495718, 0.003524078, , 2019-09-27 14:51:00, LONG, , , , , , , , , , , , , , , 
5.5800, 5.5950, 5.5950, 5.5800, 970, 7.7514, 5.443335760, -0.028600000, 5.591602950, 5.615734221, -0.002900738, , 2019-09-27 14:54:00, LONG, , , , , , , , , , , , , , , 
5.5750, 5.5700, 5.5800, 5.5700, 900, 7.7514, 5.447067044, -0.005000000, 5.588282360, 5.611854772, -0.003320590, , 2019-09-27 14:57:00, LONG, , , , , , , , , , , , , , , 
5.5800, 5.5700, 5.5900, 5.5700, 4680, 7.7514, 5.450723704, 0.005000000, 5.586625888, 5.608820984, -0.001656472, , 2019-09-27 15:00:00, LONG, , , , , , , , , , , , , , , 
5.5800, 5.5800, 5.5800, 5.5800, 0, 7.7514, 5.454307230, 0.000000000, 5.585300711, 5.606076128, -0.001325178, , 2019-09-27 15:03:00, LONG, , , , , , , , , , , , , , , 
5.5600, 5.5700, 5.5700, 5.5600, 2285, 7.7514, 5.457819085, -0.020000000, 5.580240568, 5.601687925, -0.005060142, , 2019-09-27 15:06:00, LONG, , , , , , , , , , , , , , , 
5.5500, 5.5500, 5.5500, 5.5500, 300, 7.7514, 5.461260703, -0.010000000, 5.574192455, 5.596765266, -0.006048114, , 2019-09-27 15:09:00, LONG, , , , , , , , , , , , , , , 
5.4920, 5.4901, 5.4920, 5.4300, 1000, 7.7514, 5.629900000, -0.058000000, 5.557753964, 5.586787622, -0.016438491, , 2019-09-27 15:12:00, LONG, , , , , , , , , , , , , , , 
5.5000, 5.4500, 5.5000, 5.4500, 200, 7.7514, 5.627901000, 0.008000000, 5.546203171, 5.578522134, -0.011550793, , 2019-09-27 15:15:00, LONG, , , , , , , , , , , , , , , 
5.4000, 5.4500, 5.4500, 5.3600, 16990, 7.7514, 5.625921990, -0.100000000, 5.516962537, 5.561520026, -0.029240634, , 2019-09-27 15:18:00, LONG, , , , , , , , , , , , , , , 
5.4200, 5.4200, 5.4200, 5.4100, 700, 7.7514, 5.620603550, 0.020000000, 5.497570029, 5.548041928, -0.019392507, , 2019-09-27 15:21:00, LONG, , , , , , , , , , , , , , , 
5.4000, 5.4001, 5.4001, 5.4000, 200, 7.7514, 5.615391479, -0.020000000, 5.478056024, 5.533942697, -0.019514006, , 2019-09-27 15:24:00, LONG, , , , , , , , , , , , , , , 
5.4100, 5.4200, 5.4200, 5.3700, 6100, 7.7514, 5.610283650, 0.010000000, 5.464444819, 5.522138630, -0.013611205, , 2019-09-27 15:27:00, LONG, , , , , , , , , , , , , , , 
5.3999, 5.4089, 5.4100, 5.3900, 5710, 7.7514, 5.605277977, -0.010100000, 5.451535855, 5.510496856, -0.012908964, , 2019-09-27 15:30:00, LONG, , , , , , , , , , , , , , , 
5.4000, 5.3900, 5.4000, 5.3900, 700, 7.7514, 5.600372417, 0.000100000, 5.441228684, 5.499973346, -0.010307171, , 2019-09-27 15:33:00, LONG, , , , , , , , , , , , , , , 
5.4100, 5.4000, 5.4200, 5.4000, 2600, 7.7514, 5.595564969, 0.010000000, 5.434982947, 5.491404456, -0.006245737, , 2019-09-27 15:36:00, LONG, , , , , , , , , , , , , , , 
5.4100, 5.4100, 5.4100, 5.4100, 0, 7.7514, 5.590853669, 0.000000000, 5.429986358, 5.483651651, -0.004996589, , 2019-09-27 15:39:00, LONG, , , , , , , , , , , , , , , 
5.4150, 5.4000, 5.4299, 5.4000, 6530, 7.7514, 5.586236596, 0.005000000, 5.426989086, 5.477113398, -0.002997272, , 2019-09-27 15:42:00, LONG, , , , , , , , , , , , , , , 
5.4000, 5.4150, 5.4150, 5.4000, 959, 7.7514, 5.581711864, -0.015000000, 5.421591269, 5.469769265, -0.005397817, , 2019-09-27 15:45:00, LONG, , , , , , , , , , , , , , , 
5.3900, 5.4246, 5.4246, 5.3900, 1020, 7.7514, 5.577277627, -0.010000000, 5.415273015, 5.462172192, -0.006318254, , 2019-09-27 15:48:00, LONG, , , , , , , , , , , , , , , 
5.3800, 5.3800, 5.3800, 5.3800, 100, 7.7514, 5.572932074, -0.010000000, 5.408218412, 5.454346269, -0.007054603, , 2019-09-27 15:51:00, LONG, , , , , , , , , , , , , , , 
5.4300, 5.4000, 5.4300, 5.4000, 400, 7.7514, 5.568673433, 0.050000000, 5.412574730, 5.452027577, 0.004356318, , 2019-09-27 15:54:00, LONG, , , , , , , , , , , , , , , 
5.4300, 5.4100, 5.4300, 5.3900, 10210, 7.7514, 5.564499964, 0.000000000, 5.416059784, 5.449929712, 0.003485054, , 2019-09-27 15:57:00, LONG, , , , , , , , , , , , , , , 
5.4300, 5.4300, 5.4400, 5.4300, 6337, 7.7514, 5.560409965, 0.000000000, 5.418847827, 5.448031644, 0.002788043, , 2019-09-27 16:00:00, LONG, , , , , , , , , , , , , , , 
5.4200, 5.4300, 5.4300, 5.4200, 5866, 7.7514, 5.556401766, -0.010000000, 5.419078262, 5.445361964, 0.000230435, , 2019-09-27 16:03:00, LONG, , , , , , , , , , , , , , , 
5.4727, 5.4400, 5.5200, 5.4400, 2353, 7.7514, 5.552473730, 0.052700000, 5.429802609, 5.447965587, 0.010724348, , 2019-09-30 09:33:00, LONG, , , , , , , , , , , , , , , 
5.5500, 5.5000, 5.5600, 5.4800, 5300, 7.7514, 5.360000000, 0.077300000, 5.453842087, 5.457683150, 0.024039478, , 2019-09-30 09:36:00, LONG, , , , , , , , , , , , , , , 
5.5200, 5.5350, 5.5400, 5.5200, 3382, 7.7514, 5.362000000, -0.030000000, 5.467073670, 5.463618088, 0.013231583, , 2019-09-30 09:39:00, LONG, , , , , , , , , , , , , , , 
5.5000, 5.5000, 5.5100, 5.4900, 4308, 7.7514, 5.363980000, -0.020000000, 5.473658936, 5.467083032, 0.006585266, , 2019-09-30 09:42:00, LONG, , , , , , , , , , , , , , , 
5.4950, 5.5000, 5.5000, 5.4950, 500, 7.7514, 5.365940200, -0.005000000, 5.477927149, 5.469741791, 0.004268213, , 2019-09-30 09:45:00, LONG, , , , , , , , , , , , , , , 
5.4900, 5.4900, 5.5000, 5.4900, 2500, 7.7514, 5.367880798, -0.005000000, 5.480341719, 5.471671144, 0.002414570, , 2019-09-30 09:48:00, LONG, , , , , , , , , , , , , , , 
5.4600, 5.5000, 5.5000, 5.4600, 1500, 7.7514, 5.369801990, -0.030000000, 5.476273375, 5.470559606, -0.004068344, , 2019-09-30 09:51:00, LONG, , , , , , , , , , , , , , , 
5.4600, 5.4700, 5.4700, 5.4600, 500, 7.7514, 5.371703970, 0.000000000, 5.473018700, 5.469553930, -0.003254675, , 2019-09-30 09:54:00, LONG, , , , , , , , , , , , , , , 
5.4900, 5.4800, 5.4900, 5.4800, 300, 7.7514, 5.373586930, 0.030000000, 5.476414960, 5.471501174, 0.003396260, , 2019-09-30 09:57:00, LONG, , , , , , , , , , , , , , , 
5.4850, 5.4850, 5.4898, 5.4850, 700, 7.7514, 5.375451061, -0.005000000, 5.478131968, 5.472786777, 0.001717008, , 2019-09-30 10:00:00, LONG, , , , , , , , , , , , , , , 
5.4750, 5.4800, 5.4800, 5.4750, 600, 7.7514, 5.377296551, -0.010000000, 5.477505574, 5.472997560, -0.000626394, , 2019-09-30 10:03:00, LONG, , , , , , , , , , , , , , , 
5.4600, 5.4800, 5.4800, 5.4600, 1700, 7.7514, 5.379123585, -0.015000000, 5.474004460, 5.471759697, -0.003501115, , 2019-09-30 10:06:00, LONG, , , , , , , , , , , , , , , 
5.4600, 5.4600, 5.4600, 5.4600, 0, 7.7514, 5.380932349, 0.000000000, 5.471203568, 5.470639726, -0.002800892, , 2019-09-30 10:09:00, LONG, , , , , , , , , , , , , , , 
5.4600, 5.4600, 5.4600, 5.4600, 0, 7.7514, 5.382723026, 0.000000000, 5.468962854, 5.469626419, -0.002240714, , 2019-09-30 10:12:00, LONG, , , , , , , , , , , , , , , 
5.4600, 5.4600, 5.4600, 5.4600, 0, 7.7514, 5.384495795, 0.000000000, 5.467170283, 5.468709617, -0.001792571, , 2019-09-30 10:15:00, LONG, , , , , , , , , , , , , , , 
5.4500, 5.4800, 5.4895, 5.4400, 16157, 7.7514, 5.386250837, -0.010000000, 5.463736227, 5.466927749, -0.003434057, , 2019-09-30 10:18:00, LONG, , , , , , , , , , , , , , , 
5.4600, 5.4700, 5.4700, 5.4600, 700, 7.7514, 5.387988329, 0.010000000, 5.462988981, 5.466267963, -0.000747245, , 2019-09-30 10:21:00, LONG, , , , , , , , , , , , , , , 
5.4600, 5.4600, 5.4600, 5.4600, 0, 7.7514, 5.389708446, 0.000000000, 5.462391185, 5.465671014, -0.000597796, , 2019-09-30 10:24:00, LONG, , , , , , , , , , , , , , , 
5.4600, 5.4600, 5.4600, 5.4600, 0, 7.7514, 5.391411361, 0.000000000, 5.461912948, 5.465130918, -0.000478237, , 2019-09-30 10:27:00, LONG, , , , , , , , , , , , , , , 
5.4500, 5.4600, 5.4600, 5.4500, 2600, 7.7514, 5.393097248, -0.010000000, 5.459530358, 5.463689878, -0.002382590, , 2019-09-30 10:30:00, LONG, , , , , , , , , , , , , , , 
5.4600, 5.4500, 5.4600, 5.4200, 4188, 7.7514, 5.394766275, 0.010000000, 5.459624287, 5.463338461, 0.000093928, , 2019-09-30 10:33:00, LONG, , , , , , , , , , , , , , , 
5.4600, 5.4600, 5.4600, 5.4600, 0, 7.7514, 5.396418612, 0.000000000, 5.459699429, 5.463020512, 0.000075143, , 2019-09-30 10:36:00, LONG, , , , , , , , , , , , , , , 
5.4600, 5.4600, 5.4600, 5.4600, 0, 7.7514, 5.398054426, 0.000000000, 5.459759544, 5.462732844, 0.000060114, , 2019-09-30 10:39:00, LONG, , , , , , , , , , , , , , , 
5.4750, 5.4798, 5.4798, 5.4750, 200, 7.7514, 5.399673882, 0.015000000, 5.462807635, 5.463901145, 0.003048091, , 2019-09-30 10:42:00, LONG, , , , , , , , , , , , , , , 
5.4700, 5.4775, 5.4775, 5.4700, 200, 7.7514, 5.401277143, -0.005000000, 5.464246108, 5.464481988, 0.001438473, , 2019-09-30 10:45:00, LONG, , , , , , , , , , , , , , , 
5.4900, 5.4900, 5.4900, 5.4900, 900, 7.7514, 5.402864372, 0.020000000, 5.469396886, 5.466912275, 0.005150778, , 2019-09-30 10:48:00, LONG, , , , , , , , , , , , , , , 
5.5298, 5.5200, 5.5300, 5.5200, 500, 7.7514, 5.404435728, 0.039800000, 5.481477509, 5.472901582, 0.012080623, , 2019-09-30 10:51:00, LONG, , , , , , , , , , , , , , , 
5.5200, 5.5300, 5.5300, 5.5200, 3231, 7.7514, 5.405991371, -0.009800000, 5.489182007, 5.477387146, 0.007704498, , 2019-09-30 10:54:00, LONG, , , , , , , , , , , , , , , 
5.5200, 5.5200, 5.5400, 5.4900, 16600, 7.7514, 5.407531457, 0.000000000, 5.495345606, 5.481445513, 0.006163599, , 2019-09-30 10:57:00, LONG, , , , , , , , , , , , , , , 
5.4900, 5.5200, 5.5300, 5.4900, 6266, 7.7514, 5.409056143, -0.030000000, 5.494276485, 5.482260226, -0.001069121, , 2019-09-30 11:00:00, LONG, , , , , , , , , , , , , , , 
5.4850, 5.5400, 5.5400, 5.4800, 16355, 7.7514, 5.410565581, -0.005000000, 5.492421188, 5.482521157, -0.001855297, , 2019-09-30 11:03:00, LONG, , , , , , , , , , , , , , , 
5.4850, 5.4850, 5.4850, 5.4850, 0, 7.7514, 5.412059925, 0.000000000, 5.490936950, 5.482757237, -0.001484238, , 2019-09-30 11:06:00, LONG, , , , , , , , , , , , , , , 
5.5200, 5.5200, 5.5400, 5.5200, 5100, 7.7514, 5.413539326, 0.035000000, 5.496749560, 5.486304167, 0.005812610, , 2019-09-30 11:09:00, LONG, , , , , , , , , , , , , , , 
5.5400, 5.5300, 5.5500, 5.5300, 8906, 7.7514, 5.415003933, 0.020000000, 5.505399648, 5.491418056, 0.008650088, , 2019-09-30 11:12:00, LONG, , , , , , , , , , , , , , , 
5.6000, 5.5400, 5.6000, 5.5400, 12053, 7.7514, 5.416453893, 0.060000000, 5.524319718, 5.501759193, 0.018920070, , 2019-09-30 11:15:00, LONG, , , , , , , , , , , , , , , 
5.6000, 5.6000, 5.6200, 5.5900, 8423, 7.7514, 5.420124816, 0.000000000, 5.539455775, 5.511115461, 0.015136056, , 2019-09-30 11:18:00, LONG, , , , , , , , , , , , , , , 
5.6000, 5.6000, 5.6000, 5.6000, 0, 7.7514, 5.426121071, 0.000000000, 5.551564620, 5.519580655, 0.012108845, , 2019-09-30 11:21:00, LONG, , , , , , , , , , , , , , , 
5.6000, 5.6000, 5.6000, 5.6000, 0, 7.7514, 5.431937439, 0.000000000, 5.561251696, 5.527239640, 0.009687076, , 2019-09-30 11:24:00, LONG, , , , , , , , , , , , , , , 
5.6000, 5.6000, 5.6000, 5.6000, 0, 7.7514, 5.437579316, 0.000000000, 5.569001357, 5.534169198, 0.007749661, , 2019-09-30 11:27:00, LONG, , , , , , , , , , , , , , , 
5.6400, 5.6300, 5.6400, 5.6100, 5479, 7.7514, 5.443051936, 0.040000000, 5.583201085, 5.544248322, 0.014199729, , 2019-09-30 11:30:00, LONG, , , , , , , , , , , , , , , 
5.6600, 5.6400, 5.6700, 5.6300, 8053, 7.7514, 5.450929859, 0.020000000, 5.598560868, 5.555272291, 0.015359783, , 2019-09-30 11:33:00, LONG, , , , , , , , , , , , , , , 
5.6600, 5.6700, 5.6700, 5.6500, 5700, 7.7514, 5.461883366, 0.000000000, 5.610848695, 5.565246359, 0.012287826, , 2019-09-30 11:36:00, LONG, , , , , , , , , , , , , , , 
5.6600, 5.6600, 5.6600, 5.6600, 0, 7.7514, 5.472289198, 0.000000000, 5.620678956, 5.574270515, 0.009830261, , 2019-09-30 11:39:00, LONG, , , , , , , , , , , , , , , 
5.6600, 5.6600, 5.6600, 5.6600, 0, 7.7514, 5.482174738, 0.000000000, 5.628543165, 5.582435228, 0.007864209, , 2019-09-30 11:42:00, LONG, , , , , , , , , , , , , , , 
5.6600, 5.6600, 5.6600, 5.6600, 0, 7.7514, 5.491566001, 0.000000000, 5.634834532, 5.589822349, 0.006291367, , 2019-09-30 11:45:00, LONG, , , , , , , , , , , , , , , 
5.6700, 5.6700, 5.6700, 5.6700, 300, 7.7514, 5.500487701, 0.010000000, 5.641867625, 5.597458316, 0.007033094, , 2019-09-30 11:48:00, LONG, , , , , , , , , , , , , , , 
5.6700, 5.6700, 5.6700, 5.6700, 100, 7.7514, 5.508963316, 0.000000000, 5.647494100, 5.604367048, 0.005626475, , 2019-09-30 11:51:00, LONG, , , , , , , , , , , , , , , 
5.6700, 5.6700, 5.6700, 5.6700, 400, 7.7514, 5.517015150, 0.000000000, 5.651995280, 5.610617805, 0.004501180, , 2019-09-30 11:54:00, LONG, , , , , , , , , , , , , , , 
5.6700, 5.6700, 5.6800, 5.6600, 4690, 7.7514, 5.524664393, 0.000000000, 5.655596224, 5.616273252, 0.003600944, , 2019-09-30 11:57:00, LONG, , , , , , , , , , , , , , , 
5.6700, 5.6700, 5.6700, 5.6700, 0, 7.7514, 5.533984529, 0.000000000, 5.658476979, 5.621390085, 0.002880755, , 2019-09-30 12:00:00, LONG, , , , , , , , , , , , , , , 
5.6700, 5.6700, 5.6700, 5.6700, 0, 7.7514, 5.542745457, 0.000000000, 5.660781583, 5.626019601, 0.002304604, , 2019-09-30 12:03:00, LONG, , , , , , , , , , , , , , , 
5.6700, 5.6700, 5.6700, 5.6700, 0, 7.7514, 5.550980730, 0.000000000, 5.662625267, 5.630208210, 0.001843683, , 2019-09-30 12:06:00, LONG, , , , , , , , , , , , , , , 
5.6600, 5.6800, 5.6800, 5.6600, 890, 7.7514, 5.558721886, -0.010000000, 5.662100213, 5.633045524, -0.000525053, , 2019-09-30 12:09:00, LONG, , , , , , , , , , , , , , , 
5.6600, 5.6600, 5.6600, 5.6600, 0, 7.7514, 5.565998573, 0.000000000, 5.661680171, 5.635612617, -0.000420043, , 2019-09-30 12:12:00, LONG, , , , , , , , , , , , , , , 
5.6600, 5.6700, 5.6800, 5.6300, 14728, 7.7514, 5.572838658, 0.000000000, 5.661344137, 5.637935225, -0.000336034, , 2019-09-30 12:15:00, LONG, , , , , , , , , , , , , , , 
5.6300, 5.6400, 5.6400, 5.6000, 2953, 7.7514, 5.579268339, -0.030000000, 5.655075309, 5.637179489, -0.006268827, , 2019-09-30 12:18:00, LONG, , , , , , , , , , , , , , , 
5.6200, 5.6200, 5.6200, 5.6200, 2500, 7.7514, 5.585312239, -0.010000000, 5.648060247, 5.635543347, -0.007015062, , 2019-09-30 12:21:00, LONG, , , , , , , , , , , , , , , 
5.6300, 5.6300, 5.6400, 5.6200, 4002, 7.7514, 5.590993504, 0.010000000, 5.644448198, 5.635015409, -0.003612049, , 2019-09-30 12:24:00, LONG, , , , , , , , , , , , , , , 
5.6400, 5.6400, 5.6400, 5.6400, 2740, 7.7514, 5.596333894, 0.010000000, 5.643558558, 5.635490132, -0.000889640, , 2019-09-30 12:27:00, LONG, , , , , , , , , , , , , , , 
5.6400, 5.6400, 5.6400, 5.6400, 100, 7.7514, 5.601353860, 0.000000000, 5.642846847, 5.635919643, -0.000711712, , 2019-09-30 12:30:00, LONG, , , , , , , , , , , , , , , 
5.6400, 5.6400, 5.6400, 5.6400, 0, 7.7514, 5.606072629, 0.000000000, 5.642277477, 5.636308249, -0.000569369, , 2019-09-30 12:33:00, LONG, , , , , , , , , , , , , , , 
5.6400, 5.6400, 5.6400, 5.6400, 0, 7.7514, 5.610508271, 0.000000000, 5.641821982, 5.636659844, -0.000455495, , 2019-09-30 12:36:00, LONG, , , , , , , , , , , , , , , 
5.6400, 5.6400, 5.6400, 5.6400, 0, 7.7514, 5.614677775, 0.000000000, 5.641457585, 5.636977954, -0.000364396, , 2019-09-30 12:39:00, LONG, , , , , , , , , , , , , , , 
5.6400, 5.6400, 5.6400, 5.6400, 100, 7.7514, 5.618597108, 0.000000000, 5.641166068, 5.637265768, -0.000291517, , 2019-09-30 12:42:00, LONG, , , , , , , , , , , , , , , 
5.6100, 5.6300, 5.6300, 5.6000, 12100, 7.7514, 5.680000000, -0.030000000, 5.634932855, 5.634669028, -0.006233214, , 2019-09-30 12:45:00, LONG, , , , , , , , , , , , , , , 
5.6400, 5.6200, 5.6400, 5.6200, 700, 7.7514, 5.679200000, 0.030000000, 5.635946284, 5.635176740, 0.001013429, , 2019-09-30 12:48:00, LONG, , , , , , , , , , , , , , , 
5.6200, 5.6400, 5.6400, 5.6200, 4800, 7.7514, 5.678408000, -0.020000000, 5.632757027, 5.633731336, -0.003189257, , 2019-09-30 12:51:00, LONG, , , , , , , , , , , , , , , 
5.6200, 5.6200, 5.6200, 5.6200, 0, 7.7514, 5.677623920, 0.000000000, 5.630205622, 5.632423590, -0.002551405, , 2019-09-30 12:54:00, LONG, , , , , , , , , , , , , , , 
5.6200, 5.6200, 5.6200, 5.6200, 0, 7.7514, 5.676847681, 0.000000000, 5.628164497, 5.631240391, -0.002041124, , 2019-09-30 12:57:00, LONG, , , , , , , , , , , , , , , 
5.6200, 5.6200, 5.6200, 5.6200, 0, 7.7514, 5.676079204, 0.000000000, 5.626531598, 5.630169877, -0.001632899, , 2019-09-30 13:00:00, LONG, , , , , , , , , , , , , , , 
5.6600, 5.6300, 5.6700, 5.6200, 6501, 7.7514, 5.675318412, 0.040000000, 5.633225278, 5.633010841, 0.006693680, , 2019-09-30 13:03:00, LONG, , , , , , , , , , , , , , , 
5.6401, 5.6302, 5.6600, 5.6001, 7500, 7.7514, 5.674565228, -0.019900000, 5.634600223, 5.633685999, 0.001374944, , 2019-09-30 13:06:00, LONG, , , , , , , , , , , , , , , 
5.6400, 5.6450, 5.6450, 5.6400, 3348, 7.7514, 5.673819576, -0.000100000, 5.635680178, 5.634287333, 0.001079955, , 2019-09-30 13:09:00, LONG, , , , , , , , , , , , , , , 
5.6700, 5.6500, 5.6700, 5.6200, 2596, 7.7514, 5.673081380, 0.030000000, 5.642544142, 5.637688539, 0.006863964, , 2019-09-30 13:12:00, LONG, , , , , , , , , , , , , , , 
5.6700, 5.6700, 5.6700, 5.6700, 0, 7.7514, 5.672350566, 0.000000000, 5.648035314, 5.640765821, 0.005491172, , 2019-09-30 13:15:00, LONG, , , , , , , , , , , , , , , 
5.6100, 5.6400, 5.6700, 5.6100, 7890, 7.7514, 5.671627060, -0.060000000, 5.640428251, 5.637835743, -0.007607063, , 2019-09-30 13:18:00, LONG, , , , , , , , , , , , , , , 
5.6600, 5.6600, 5.6600, 5.6400, 2040, 7.7514, 5.670910790, 0.050000000, 5.644342601, 5.639946625, 0.003914350, , 2019-09-30 13:21:00, LONG, , , , , , , , , , , , , , , 
5.6600, 5.6600, 5.6600, 5.6600, 0, 7.7514, 5.670201682, 0.000000000, 5.647474081, 5.641856470, 0.003131480, , 2019-09-30 13:24:00, LONG, , , , , , , , , , , , , , , 
5.6200, 5.6400, 5.6598, 5.6100, 8100, 7.7514, 5.669499665, -0.040000000, 5.641979265, 5.639774901, -0.005494816, , 2019-09-30 13:27:00, LONG, , , , , , , , , , , , , , , 
5.6200, 5.6400, 5.6400, 5.6200, 4330, 7.7514, 5.668804668, 0.000000000, 5.637583412, 5.637891577, -0.004395853, , 2019-09-30 13:30:00, LONG, , , , , , , , , , , , , , , 
5.6300, 5.6300, 5.6300, 5.6300, 4000, 7.7514, 5.668116622, 0.010000000, 5.636066729, 5.637139999, -0.001516682, , 2019-09-30 13:33:00, LONG, , , , , , , , , , , , , , , 
5.6500, 5.6400, 5.6500, 5.6400, 1200, 7.7514, 5.667435455, 0.020000000, 5.638853383, 5.638364761, 0.002786654, , 2019-09-30 13:36:00, LONG, , , , , , , , , , , , , , , 
5.6300, 5.6300, 5.6300, 5.6000, 2900, 7.7514, 5.666761101, -0.020000000, 5.637082707, 5.637568117, -0.001770677, , 2019-09-30 13:39:00, LONG, , , , , , , , , , , , , , , 
5.5800, 5.6300, 5.6303, 5.5800, 10100, 7.7514, 5.666093490, -0.050000000, 5.625666165, 5.632085439, -0.011416541, , 2019-09-30 13:42:00, LONG, , , , , , , , , , , , , , , 
5.6100, 5.5800, 5.6150, 5.5800, 4455, 7.7514, 5.664371620, 0.030000000, 5.622532932, 5.629982064, -0.003133233, , 2019-09-30 13:45:00, LONG, , , , , , , , , , , , , , , 
5.6500, 5.6400, 5.6500, 5.6300, 14407, 7.7514, 5.662684188, 0.040000000, 5.628026346, 5.631888534, 0.005493414, , 2019-09-30 13:48:00, LONG, , , , , , , , , , , , , , , 
5.6600, 5.6500, 5.6600, 5.6500, 5300, 7.7514, 5.661030504, 0.010000000, 5.634421077, 5.634565816, 0.006394731, , 2019-09-30 13:51:00, LONG, , , , , , , , , , , , , , , 
5.6600, 5.6600, 5.6600, 5.6600, 0, 7.7514, 5.580000000, 0.000000000, 5.639536861, 5.636988120, 0.005115785, , 2019-09-30 13:54:00, LONG, , , , , , , , , , , , , , , 
5.7000, 5.6600, 5.7000, 5.6600, 1270, 7.7514, 5.580800000, 0.040000000, 5.651629489, 5.642989251, 0.012092628, , 2019-09-30 13:57:00, LONG, , , , , , , , , , , , , , , 
5.7200, 5.7200, 5.7200, 5.7200, 100, 7.7514, 5.583184000, 0.020000000, 5.665303591, 5.650323608, 0.013674102, , 2019-09-30 14:00:00, LONG, , , , , , , , , , , , , , , 
5.7000, 5.6850, 5.7000, 5.6850, 3600, 7.7514, 5.587288480, -0.020000000, 5.672242873, 5.655054693, 0.006939282, , 2019-09-30 14:03:00, LONG, , , , , , , , , , , , , , , 
5.6900, 5.7100, 5.7100, 5.6900, 11258, 7.7514, 5.591269826, -0.010000000, 5.675794298, 5.658382818, 0.003551425, , 2019-09-30 14:06:00, LONG, , , , , , , , , , , , , , , 
5.6700, 5.7000, 5.7000, 5.6700, 4490, 7.7514, 5.595131731, -0.020000000, 5.674635439, 5.659489216, -0.001158860, , 2019-09-30 14:09:00, LONG, , , , , , , , , , , , , , , 
5.6600, 5.6700, 5.6900, 5.6400, 10650, 7.7514, 5.598877779, -0.010000000, 5.671708351, 5.659537862, -0.002927088, , 2019-09-30 14:12:00, LONG, , , , , , , , , , , , , , , 
5.6500, 5.6600, 5.6600, 5.6500, 5000, 7.7514, 5.602511446, -0.010000000, 5.667366681, 5.658629494, -0.004341670, , 2019-09-30 14:15:00, LONG, , , , , , , , , , , , , , , 
5.6500, 5.6500, 5.6500, 5.6500, 0, 7.7514, 5.606036102, 0.000000000, 5.663893345, 5.657807638, -0.003473336, , 2019-09-30 14:18:00, LONG, , , , , , , , , , , , , , , 
5.6500, 5.6500, 5.6500, 5.6500, 0, 7.7514, 5.609455019, 0.000000000, 5.661114676, 5.657064053, -0.002778669, , 2019-09-30 14:21:00, LONG, , , , , , , , , , , , , , , 
5.6500, 5.6500, 5.6500, 5.6500, 0, 7.7514, 5.612771369, 0.000000000, 5.658891741, 5.656391286, -0.002222935, , 2019-09-30 14:24:00, LONG, , , , , , , , , , , , , , , 
5.6500, 5.6500, 5.6500, 5.6500, 0, 7.7514, 5.615988227, 0.000000000, 5.657113392, 5.655782592, -0.001778348, , 2019-09-30 14:27:00, LONG, , , , , , , , , , , , , , , 
5.6500, 5.6500, 5.6500, 5.6500, 0, 7.7514, 5.619108581, 0.000000000, 5.655690714, 5.655231869, -0.001422678, , 2019-09-30 14:30:00, LONG, , , , , , , , , , , , , , , 
5.6500, 5.6500, 5.6500, 5.6500, 100, 7.7514, 5.622135323, 0.000000000, 5.654552571, 5.654733596, -0.001138143, , 2019-09-30 14:33:00, LONG, , , , , , , , , , , , , , , 
5.6500, 5.6500, 5.6500, 5.6500, 0, 7.7514, 5.625071264, 0.000000000, 5.653642057, 5.654282777, -0.000910514, , 2019-09-30 14:36:00, LONG, , , , , , , , , , , , , , , 
5.6500, 5.6500, 5.6500, 5.6500, 0, 7.7514, 5.627919126, 0.000000000, 5.652913646, 5.653874894, -0.000728411, , 2019-09-30 14:39:00, LONG, , , , , , , , , , , , , , , 
5.6500, 5.6500, 5.6500, 5.6500, 0, 7.7514, 5.630681552, 0.000000000, 5.652330916, 5.653505856, -0.000582729, , 2019-09-30 14:42:00, LONG, , , , , , , , , , , , , , , 
5.6300, 5.6300, 5.6300, 5.6300, 100, 7.7514, 5.720000000, -0.020000000, 5.647864733, 5.651267203, -0.004466183, , 2019-09-30 14:45:00, LONG, , , , , , , , , , , , , , , 
5.6400, 5.6300, 5.6400, 5.6300, 1100, 7.7514, 5.719100000, 0.010000000, 5.646291787, 5.650194136, -0.001572947, , 2019-09-30 14:48:00, LONG, , , , , , , , , , , , , , , 
5.6050, 5.6300, 5.6300, 5.6000, 3590, 7.7514, 5.718209000, -0.035000000, 5.638033429, 5.645889933, -0.008258357, , 2019-09-30 14:51:00, LONG, , , , , , , , , , , , , , , 
5.6100, 5.6100, 5.6100, 5.6100, 800, 7.7514, 5.715844820, 0.005000000, 5.632426743, 5.642471844, -0.005606686, , 2019-09-30 14:54:00, LONG, , , , , , , , , , , , , , , 
5.6100, 5.6100, 5.6100, 5.6100, 0, 7.7514, 5.713527924, 0.000000000, 5.627941395, 5.639379287, -0.004485349, , 2019-09-30 14:57:00, LONG, , , , , , , , , , , , , , , 
